id,system_number,label_id,description,executor,company,criticality,anomaly_id,date_start,date_end,datetime_start,datetime_end,adress_id,parent
73420087,00002954/21,11,"Бугры на катке, залит некачественно. Данная ситуация повторяется каждый год.",Мастерский участок №3 (Вешняки),ГБУ «ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ»,Обычная,1,2021-01-01 13:06,2021-01-01 13:18,,,2558,73420087
73420090,00002955/21,10,засор на 1 эт. и ваяляется мусор рядом,"ООО ""САНТЕХ""",ООО «РЭУ - 40 РАЙОНА «ИВАНОВСКОЕ»,Обычная,1,2021-01-01 13:06,2021-01-01 13:36,,,2559,73420090
73420091,00002956/21,2,Подтекает из труб под раковиной. Труба которая из раковины идет в низ. Течь довольно сильная.,Мастерский участок № 5 (Останкинский),ГБУ «ЖИЛИЩНИК ОСТАНКИНСКОГО РАЙОНА»,Обычная,3,2021-01-01 13:06,2021-01-01 14:23,,,2560,73420091
73420093,00002957/21,2,Затопило подвал канализацией. Вход в подвал через магазин Фасоль. Просьба принять меры как можно скорее.,Мастерский участок № 3 (Аэропорт),ГБУ «ЖИЛИЩНИК РАЙОНА АЭРОПОРТ»,Аварийная,2,2021-01-01 13:06,2021-01-01 13:54,,,2561,73420093
73420103,00002958/21,4,В квартире заявителя.,Мастерский участок № 1 (Митино),ГБУ «ЖИЛИЩНИК РАЙОНА МИТИНО»,Аварийная,1,2021-01-01 13:06,2021-01-01 14:07,,,2562,73420103
73420105,00002959/21,10,,Мастерский участок № 4 (Бескудниковский),ГБУ «ЖИЛИЩНИК БЕСКУДНИКОВСКОГО РАЙОНА»,Обычная,1,2021-01-01 13:06,2021-01-01 15:10,,,2563,73420105
73420109,00002960/21,1,"Дыра в трубе в ванной, течёт вода",Мастерский Участок № 3 (Теплый Стан),ГБУ «ЖИЛИЩНИК РАЙОНА ТЕПЛЫЙ СТАН»,Аварийная,2,2021-01-01 13:06,2021-01-01 13:41,,,2564,73420109
73420117,00002961/21,3,соединение отвода и батареи течет струей,Мастерский участок № 2 (Раменки),ГБУ «ЖИЛИЩНИК РАЙОНА РАМЕНКИ»,Аварийная,1,2021-01-01 13:07,2021-01-01 17:15,,,2565,73420117
73420118,00002962/21,11,"Вдоль всего дома, а также по всей улице скользко, очистить от наледи и посыпать реагентами.",Мастерский участок ДТ №6 (Басманный),ГБУ «ЖИЛИЩНИК БАСМАННОГО РАЙОНА»,Обычная,1,2021-01-01 13:07,2021-01-02 10:56,,,2566,73420118
73420123,00002963/21,4,в квартире заявителя,Мастерский участок № 6 (Академический),ГБУ «ЖИЛИЩНИК РАЙОНА АКАДЕМИЧЕСКИЙ»,Аварийная,1,2021-01-01 13:07,2021-01-01 13:18,,,2567,73420123
73420125,00002964/21,11,Вдоль всего дома гололед,Мастерский участок № 5 (Текстильщики),ГБУ «ЖИЛИЩНИК РАЙОНА ТЕКСТИЛЬЩИКИ»,Обычная,3,2021-01-01 13:07,2021-01-01 15:47,,,2568,73420125
73420128,00002965/21,13,"В подъезде во время проведения работ обвалился потолок, просит уточнить причину, просит предварительно связаться за час",Мастерский участок №11 (Перово),ГБУ «ЖИЛИЩНИК РАЙОНА ПЕРОВО»,Обычная,1,2021-01-01 13:07,2021-01-01 15:30,,,2569,73420128
73420133,00002966/21,11,"очистить от наледи скользко посыпать реагентами, крыльцо и дорожка.",ООО УК «ПЕРФЕКТ ЖКХ»,ООО УК «ПЕРФЕКТ ЖКХ»,Обычная,1,2021-01-01 13:07,2021-01-01 15:43,,,2570,73420133
73420134,00002967/21,11,Везде каток!!! Реагентом не обработано.,Отдел благоустройства (Бирюлево Западное),ГБУ «ЖИЛИЩНИК РАЙОНА БИРЮЛЕВО ЗАПАДНОЕ»,Обычная,1,2021-01-01 13:07,2021-01-01 13:08,,,1675,73420134
73420139,00002968/21,11,На подходе ко всем подъездам и на пешеходных дорожках гололед.,Мастерский участок № 2 (Митино),ГБУ «ЖИЛИЩНИК РАЙОНА МИТИНО»,Обычная,1,2021-01-01 13:07,2021-01-01 14:04,,,2571,73420139
73420143,00002969/21,11,"Вдоль всего дома при въезде во  двор скользко очистить от наледи и посыпать реагентами, срочно",ООО «ЖИЛИЩНИК»,ГБУ «ЖИЛИЩНИК РАЙОНА ПЕРОВО»,Обычная,1,2021-01-01 13:07,2021-01-01 15:18,,,2572,73420143
73420147,00002970/21,3,Проблема старике стоят горячей батареи почти холодная,Мастерский участок № 12 (Орехово-Борисово Северное),ЖСК «СВОБОДА»,Обычная,1,2021-01-01 13:07,2021-01-01 14:47,,,2573,73420147
73420148,00002971/21,13,Залитие,Мастерский участок № 1 (Старое Крюково),ГБУ «ЖИЛИЩНИК ЗЕЛАО»,Обычная,1,2021-01-01 13:07,2021-01-01 13:23,,,242,73420148
73420151,00002972/21,4,"На  4 этаже сорван светильник на лифтовой площадке,6 подъезд",Мастерский участок 17 (Рязанский),ГБУ «ЖИЛИЩНИК РЯЗАНСКОГО РАЙОНА»,Обычная,1,2021-01-01 13:07,2021-01-01 15:01,,,2574,73420151
73420154,00002973/21,2,Около 4 подъезда,Мастерский участок № 1 (Северное Тушино),ГБУ «ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ТУШИНО»,Аварийная,1,2021-01-01 13:07,2021-01-01 14:57,,,2575,73420154
73420158,00002974/21,11,Подъезд 5.гололёд.,Эксплуатационный участок № 2 (Фили-Давыдково),ГБУ «ЖИЛИЩНИК РАЙОНА ФИЛИ-ДАВЫДКОВО»,Обычная,1,2021-01-01 13:07,2021-01-01 13:17,,,2576,73420158
73420165,00002975/21,10,С 6 этажа забит.,"ООО ""Комфорт""",ООО УК «СВИБЛОВ ГРАД»,Обычная,3,2021-01-01 13:07,2021-01-01 14:41,,,2577,73420165
73420180,00002976/21,2,Сильная течь на стояке. в ванной.,"ООО ""Перспектива""",ООО УК «ПЕРСПЕКТИВА»,Аварийная,1,2021-01-01 13:08,2021-01-01 13:50,,,2578,73420180
73420188,00002977/21,11,Везде каток!!! Ничего не делается!!!,Отдел благоустройства (Бирюлево Западное),ГБУ «ЖИЛИЩНИК РАЙОНА БИРЮЛЕВО ЗАПАДНОЕ»,Обычная,2,2021-01-01 13:08,2021-01-01 13:09,,,1675,73420188
73420195,00002978/21,2,ванная технический шкаф,Мастерский участок № 6 (Останкинский),ГБУ «ЖИЛИЩНИК ОСТАНКИНСКОГО РАЙОНА»,Аварийная,1,2021-01-01 13:08,2021-01-01 13:59,,,2579,73420195
73420197,00002979/21,9,Опять не работает лифт,АО «МОСЛИФТ»,ГБУ «ЖИЛИЩНИК РАЙОНА ПЕЧАТНИКИ»,Обычная,1,2021-01-01 13:08,2021-01-01 15:18,,,2580,73420197
73420200,00002980/21,11,Гололед,Эксплуатационный участок № 2 (Фили-Давыдково),ГБУ «ЖИЛИЩНИК РАЙОНА ФИЛИ-ДАВЫДКОВО»,Обычная,1,2021-01-01 13:08,2021-01-01 13:18,,,2576,73420200
73420201,00002981/21,11,"Необходимо обработать реагентами от подъезда, обработать у всех подъездов. и пешеходные дорожки. Очистить от наледи",Мастерский участок № 1 (Южное Тушино),ГБУ «ЖИЛИЩНИК РАЙОНА ЮЖНОЕ ТУШИНО»,Обычная,1,2021-01-01 13:08,2021-01-01 13:20,,,2581,73420201
73420206,00002982/21,1,"вода переливается из унитаза заливает пол в квартире, вода дошла до комнаты",Мастерский участок № 3 (Северное Измайлово),ГБУ «ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ИЗМАЙЛОВО»,Аварийная,1,2021-01-01 13:08,2021-01-01 13:13,,,2344,73420206
73420215,00002983/21,2,из крана ГВС течет еле теплая вода,Мастерский участок № 17 (Орехово-Борисово Южное),ГБУ «ЖИЛИЩНИК РАЙОНА ОРЕХОВО-БОРИСОВО ЮЖНОЕ»,Обычная,1,2021-01-01 13:08,2021-01-01 15:34,,,2582,73420215
73420217,00002984/21,10,засор 2 этаж,Мастерский участок № 1 (Лосиноостровский),ГБУ «ЖИЛИЩНИК ЛОСИНООСТРОВСКОГО РАЙОНА»,Обычная,1,2021-01-01 13:08,2021-01-01 13:30,,,2583,73420217
73420233,00002985/21,17,"вдоль всего дома, за домом убрать мусор",Мастерский Участок № 4 (Выхино),ЖСК «ЖУЛЕБИНО-8»,Обычная,3,2021-01-01 13:09,2021-01-01 16:18,,,2584,73420233
73420238,00002986/21,10,на5 этаже забит прочистить и убрать на площадке,Мастерский участок № 5 (Лефортово),ГБУ «ЖИЛИЩНИК РАЙОНА ЛЕФОРТОВО»,Обычная,1,2021-01-01 13:09,2021-01-01 14:59,,,2585,73420238
73420247,00002987/21,6,В подъезде 1 ложное срабатывание система ППА,Аварийная Служба (Зюзино),ГБУ «ЖИЛИЩНИК РАЙОНА ЗЮЗИНО»,Обычная,1,2021-01-01 13:09,2021-01-01 14:06,,,1931,73420247
73420248,00002988/21,7,Почтовые ящики лежат на полу повесить.,Мастерский участок № 4 (Кузьминки),ГБУ «ЖИЛИЩНИК РАЙОНА КУЗЬМИНКИ»,Обычная,3,2021-01-01 13:09,2021-01-06 09:19,,,2587,73420248
73420253,00002989/21,10,Засор наблюдается на 1 этаже,РЭУ-18 (Хорошево-Мневники),ГБУ «ЖИЛИЩНИК РАЙОНА ХОРОШЕВО-МНЕВНИКИ»,Обычная,1,2021-01-01 13:09,2021-01-01 13:42,,,2112,73420253
73420255,00002990/21,15,Нет сигнала в квартиру.,"ООО ТЦ ""Территория безопасности""",ЗАО «ЭСТЕЙТ СЕРВИС ДИРЕКЦИЯ КУРКИНО СЗАО»,Обычная,4,2021-01-01 13:09,2021-01-01 13:27,,,2589,73420255
73420257,00002991/21,4,в квартире заявителя,Мастерский участок № 6 (Можайский),ГБУ «ЖИЛИЩНИК МОЖАЙСКОГО РАЙОНА»,Аварийная,1,2021-01-01 13:09,2021-01-01 13:37,,,2590,73420257
73420279,00002992/21,17,"Напротив 3 подъезда контейнеры переполнены, убрать мусор на контейнерной площадке",Мастерский участок № 9 (Орехово-Борисово Северное),ГБУ «ЖИЛИЩНИК РАЙОНА ОРЕХОВО-БОРИСОВО СЕВЕРНОЕ»,Обычная,1,2021-01-01 13:10,2021-01-01 13:16,,,1435,73420279
73420284,00002993/21,9,Проверить работу пассажирского лифта.,"ООО ""СП ПРАКТИКА""",ГБУ «ЖИЛИЩНИК ЛОСИНООСТРОВСКОГО РАЙОНА»,Обычная,1,2021-01-01 13:10,2021-01-01 13:49,,,43,73420284
73420286,00002994/21,3,В одной комнате стояк и батарея холодные,Мастерский участок №11 (Перово),ГБУ «ЖИЛИЩНИК РАЙОНА ПЕРОВО»,Обычная,1,2021-01-01 13:10,2021-01-01 13:37,,,2591,73420286
73420287,00002995/21,10,на 10 этаже забит,Мастерский участок № 2 (Некрасовка),ГБУ «ЖИЛИЩНИК РАЙОНА НЕКРАСОВКА»,Обычная,4,2021-01-01 13:10,2021-01-01 14:12,,,2592,73420287
